Ano,Código da Área,Área de Avaliação,Grau Acadêmico,Código da IES,Nome da IES*,Sigla da IES*,Organização Acadêmica,Categoria Administrativa,Código do Curso,Modalidade de Ensino,Código do Município**,Município do Curso**,Sigla da UF** ,Nº de Concluintes Inscritos,Nº  de Concluintes Participantes,Nota Bruta - FG,Nota Padronizada - FG,Nota Bruta - CE,Nota Padronizada - CE,Conceito Enade (Contínuo),Conceito Enade (Faixa),Observação
2021,702.0,MATEMÁTICA ,Licenciatura,576.0,UNIVERSIDADE FEDERAL DE JUIZ DE FORA,UFJF,Universidade,Pública Federal,1166038.0,Educação Presencial,3136702.0,Juiz de Fora,MG,8.0,8.0,40.637,3.099,50.825,2.901,2.951,4,
2021,702.0,MATEMÁTICA ,Licenciatura,577.0,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,Universidade,Pública Federal,102152.0,Educação Presencial,2700300.0,Arapiraca,AL,58.0,50.0,35.714,2.398,39.07,1.763,1.922,2,
2021,702.0,MATEMÁTICA ,Licenciatura,577.0,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,Universidade,Pública Federal,107520.0,Educação Presencial,2704302.0,Maceió,AL,58.0,49.0,33.555,2.091,41.865,2.034,2.048,3,
2021,702.0,MATEMÁTICA ,Licenciatura,577.0,UNIVERSIDADE FEDERAL DE ALAGOAS,UFAL,Universidade,Pública Federal,1140021.0,Educação a Distância,2704302.0,Maceió,AL,14.0,12.0,31.741,1.833,32.158,1.094,1.279,2,
2021,702.0,MATEMÁTICA ,Licenciatura,578.0,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Universidade,Pública Federal,13276.0,Educação Presencial,2927408.0,Salvador,BA,27.0,26.0,41.926,3.282,65.011,4.275,4.026,5,
2021,702.0,MATEMÁTICA ,Licenciatura,578.0,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Universidade,Pública Federal,117052.0,Educação Presencial,2927408.0,Salvador,BA,10.0,6.0,42.0,3.293,53.483,3.159,3.192,4,
2021,702.0,MATEMÁTICA ,Licenciatura,578.0,UNIVERSIDADE FEDERAL DA BAHIA,UFBA,Universidade,Pública Federal,117196.0,Educação a Distância,2927408.0,Salvador,BA,34.0,31.0,36.309,2.483,40.012,1.855,2.012,3,
2021,702.0,MATEMÁTICA ,Licenciatura,579.0,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Universidade,Pública Federal,13402.0,Educação Presencial,2507507.0,João Pessoa,PB,37.0,36.0,32.944,2.004,42.897,2.134,2.101,3,
2021,702.0,MATEMÁTICA ,Licenciatura,579.0,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Universidade,Pública Federal,99045.0,Educação Presencial,2512903.0,Rio Tinto,PB,66.0,56.0,28.719,1.403,34.755,1.346,1.36,2,
2021,702.0,MATEMÁTICA ,Licenciatura,579.0,UNIVERSIDADE FEDERAL DA PARAÍBA,UFPB,Universidade,Pública Federal,109948.0,Educação a Distância,2507507.0,João Pessoa,PB,16.0,12.0,44.233,3.61,36.625,1.527,2.048,3,
2021,702.0,MATEMÁTICA ,Licenciatura,580.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Universidade,Pública Federal,13619.0,Educação Presencial,2611606.0,Recife,PE,36.0,30.0,29.4,1.5,48.87,2.712,2.409,3,
2021,702.0,MATEMÁTICA ,Licenciatura,580.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Universidade,Pública Federal,118100.0,Educação Presencial,2604106.0,Caruaru,PE,88.0,72.0,39.43,2.927,49.323,2.756,2.799,3,
2021,702.0,MATEMÁTICA ,Licenciatura,580.0,UNIVERSIDADE FEDERAL DE PERNAMBUCO,UFPE,Universidade,Pública Federal,1137846.0,Educação a Distância,2611606.0,Recife,PE,15.0,9.0,34.255,2.191,32.677,1.144,1.406,2,
2021,702.0,MATEMÁTICA ,Licenciatura,581.0,UNIVERSIDADE FEDERAL DO RIO GRANDE DO SUL,UFRGS,Universidade,Pública Federal,13741.0,Educação Presencial,4314902.0,Porto Alegre,RS,62.0,51.0,39.309,2.91,53.503,3.161,3.098,4,
2021,702.0,MATEMÁTICA ,Licenciatura,582.0,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,Universidade,Pública Federal,13873.0,Educação Presencial,4316907.0,Santa Maria,RS,20.0,19.0,35.178,2.322,52.315,3.046,2.865,3,
2021,702.0,MATEMÁTICA ,Licenciatura,582.0,UNIVERSIDADE FEDERAL DE SANTA MARIA,UFSM,Universidade,Pública Federal,41069.0,Educação Presencial,4316907.0,Santa Maria,RS,19.0,17.0,31.976,1.867,38.711,1.729,1.763,2,
2021,702.0,MATEMÁTICA ,Licenciatura,583.0,UNIVERSIDADE FEDERAL DO CEARÁ,UFC,Universidade,Pública Federal,38246.0,Educação Presencial,2304400.0,Fortaleza,CE,84.0,47.0,35.67,2.392,44.21,2.261,2.294,3,
2021,702.0,MATEMÁTICA ,Licenciatura,584.0,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1131697.0,Educação Presencial,5208707.0,Goiânia,GO,23.0,20.0,44.36,3.628,57.415,3.539,3.561,4,
2021,702.0,MATEMÁTICA ,Licenciatura,584.0,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1304557.0,Educação Presencial,5208707.0,Goiânia,GO,16.0,15.0,40.893,3.135,55.84,3.387,3.324,4,
2021,702.0,MATEMÁTICA ,Licenciatura,584.0,UNIVERSIDADE FEDERAL DE GOIÁS,UFG,Universidade,Pública Federal,1321334.0,Educação a Distância,5205109.0,Catalão,GO,3.0,1.0,,,,,,SC,
2021,702.0,MATEMÁTICA ,Licenciatura,585.0,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,14233.0,Educação Presencial,4205407.0,Florianópolis,SC,13.0,11.0,39.236,2.899,59.727,3.763,3.547,4,
2021,702.0,MATEMÁTICA ,Licenciatura,585.0,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,99460.0,Educação a Distância,4205407.0,Florianópolis,SC,10.0,9.0,41.133,3.169,42.177,2.064,2.34,3,
2021,702.0,MATEMÁTICA ,Licenciatura,585.0,UNIVERSIDADE FEDERAL DE SANTA CATARINA,UFSC,Universidade,Pública Federal,1270371.0,Educação Presencial,4202404.0,Blumenau,SC,9.0,9.0,44.177,3.602,66.977,4.465,4.249,5,
2021,702.0,MATEMÁTICA ,Licenciatura,586.0,UNIVERSIDADE FEDERAL DO RIO DE JANEIRO,UFRJ,Universidade,Pública Federal,14328.0,Educação Presencial,3304557.0,Rio de Janeiro,RJ,71.0,61.0,42.745,3.399,59.998,3.789,3.692,4,
2021,702.0,MATEMÁTICA ,Licenciatura,587.0,UNIVERSIDADE FEDERAL RURAL DE PERNAMBUCO,UFRPE,Universidade,Pública Federal,14505.0,Educação Presencial,2611606.0,Recife,PE,58.0,58.0,39.37,2.919,53.218,3.133,3.079,4,
2021,702.0,MATEMÁTICA ,Licenciatura,588.0,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,14542.0,Educação Presencial,4118501.0,Pato Branco,PR,41.0,35.0,44.294,3.619,51.331,2.95,3.117,4,
2021,702.0,MATEMÁTICA ,Licenciatura,588.0,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,1127676.0,Educação Presencial,4106407.0,Cornélio Procópio,PR,54.0,43.0,27.262,1.196,41.176,1.967,1.774,2,
2021,702.0,MATEMÁTICA ,Licenciatura,588.0,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,1128169.0,Educação Presencial,4106902.0,Curitiba,PR,36.0,33.0,50.881,4.556,67.13,4.48,4.499,5,
2021,702.0,MATEMÁTICA ,Licenciatura,588.0,UNIVERSIDADE TECNOLÓGICA FEDERAL DO PARANÁ,UTFPR,Universidade,Pública Federal,1152637.0,Educação Presencial,4127700.0,Toledo,PR,37.0,32.0,39.875,2.99,52.103,3.025,3.016,4,
2021,702.0,MATEMÁTICA ,Licenciatura,589.0,UNIVERSIDADE FEDERAL RURAL DO SEMI-ÁRIDO,UFERSA,Universidade,Pública Federal,1154825.0,Educação a Distância,2408003.0,Mossoró,RN,37.0,33.0,29.063,1.452,37.257,1.588,1.554,2,
2021,702.0,MATEMÁTICA ,Licenciatura,592.0,UNIVERSIDADE FEDERAL DE LAVRAS,UFLA,Universidade,Pública Federal,101556.0,Educação Presencial,3138203.0,Lavras,MG,34.0,28.0,37.396,2.638,48.635,2.689,2.676,3,
2021,702.0,MATEMÁTICA ,Licenciatura,595.0,UNIVERSIDADE FEDERAL DE ALFENAS,UNIFAL-MG,Universidade,Pública Federal,96955.0,Educação Presencial,3101607.0,Alfenas,MG,7.0,7.0,49.642,4.38,60.371,3.825,3.964,5,
2021,702.0,MATEMÁTICA ,Licenciatura,596.0,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Universidade,Pública Federal,100916.0,Educação Presencial,3168606.0,Teófilo Otoni,MG,5.0,5.0,36.7,2.539,41.34,1.983,2.122,3,
2021,702.0,MATEMÁTICA ,Licenciatura,596.0,UNIVERSIDADE FEDERAL DOS VALES DO JEQUITINHONHA E MUCURI,UFVJM,Universidade,Pública Federal,1166758.0,Educação a Distância,3121605.0,Diamantina,MG,13.0,11.0,31.545,1.805,31.945,1.074,1.257,2,
2021,702.0,MATEMÁTICA ,Licenciatura,597.0,UNIVERSIDADE FEDERAL DO TRIÂNGULO MINEIRO,UFTM,Universidade,Pública Federal,114556.0,Educação Presencial,3170107.0,Uberaba,MG,19.0,18.0,46.605,3.948,55.094,3.315,3.473,4,
2021,702.0,MATEMÁTICA ,Licenciatura,598.0,UNIVERSIDADE FEDERAL DE ITAJUBÁ - UNIFEI,UNIFEI,Universidade,Pública Federal,120389.0,Educação Presencial,3132404.0,Itajubá,MG,13.0,11.0,44.345,3.626,62.136,3.996,3.904,4,
2021,702.0,MATEMÁTICA ,Licenciatura,599.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IFBA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,100808.0,Educação Presencial,2910727.0,Eunápolis,BA,19.0,17.0,30.817,1.702,48.488,2.675,2.432,3,
2021,702.0,MATEMÁTICA ,Licenciatura,599.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IFBA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,116730.0,Educação Presencial,2903201.0,Barreiras,BA,2.0,0.0,,,,,,SC,
2021,702.0,MATEMÁTICA ,Licenciatura,599.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IFBA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,123519.0,Educação Presencial,2932903.0,Valença,BA,15.0,12.0,28.191,1.328,35.083,1.377,1.365,2,
2021,702.0,MATEMÁTICA ,Licenciatura,599.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IFBA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1122743.0,Educação Presencial,2927408.0,Salvador,BA,15.0,12.0,38.133,2.743,50.691,2.888,2.852,3,
2021,702.0,MATEMÁTICA ,Licenciatura,599.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IFBA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1161404.0,Educação Presencial,2905701.0,Camaçari,BA,29.0,25.0,35.436,2.359,39.62,1.817,1.952,3,
2021,702.0,MATEMÁTICA ,Licenciatura,599.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DA BAHIA",IFBA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1487353.0,Educação a Distância,2927408.0,Salvador,BA,21.0,19.0,28.11,1.317,39.878,1.842,1.71,2,
2021,702.0,MATEMÁTICA ,Licenciatura,600.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO",IFMA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,21443.0,Educação Presencial,2111300.0,São Luís,MA,9.0,6.0,35.166,2.321,40.466,1.898,2.004,3,
2021,702.0,MATEMÁTICA ,Licenciatura,600.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO",IFMA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1103914.0,Educação Presencial,2103307.0,Codó,MA,59.0,45.0,34.533,2.23,36.711,1.535,1.709,2,
2021,702.0,MATEMÁTICA ,Licenciatura,600.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO",IFMA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1188419.0,Educação Presencial,2111102.0,São João dos Patos,MA,24.0,20.0,26.36,1.068,40.415,1.893,1.687,2,
2021,702.0,MATEMÁTICA ,Licenciatura,600.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO",IFMA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1327336.0,Educação Presencial,2103000.0,Caxias,MA,10.0,10.0,31.77,1.837,34.13,1.285,1.423,2,
2021,702.0,MATEMÁTICA ,Licenciatura,600.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO MARANHÃO",IFMA,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1406241.0,Educação a Distância,2111300.0,São Luís,MA,42.0,40.0,26.747,1.123,32.087,1.087,1.096,2,
2021,702.0,MATEMÁTICA ,Licenciatura,601.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",IFRS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,116144.0,Educação Presencial,4302105.0,Bento Gonçalves,RS,15.0,15.0,38.26,2.761,51.913,3.007,2.945,4,
2021,702.0,MATEMÁTICA ,Licenciatura,601.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",IFRS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1126144.0,Educação Presencial,4305108.0,Caxias do Sul,RS,20.0,19.0,44.278,3.617,60.31,3.819,3.769,4,
2021,702.0,MATEMÁTICA ,Licenciatura,601.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",IFRS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1156565.0,Educação Presencial,4310009.0,Ibirubá,RS,13.0,10.0,39.31,2.91,43.91,2.232,2.401,3,
2021,702.0,MATEMÁTICA ,Licenciatura,601.0,"INSTITUTO FEDERAL DE EDUCAÇÃO, CIÊNCIA E TECNOLOGIA DO RIO GRANDE DO SUL",IFRS,"Instituto Federal de Educação, Ciência e Tecnologia",Pública Federal,1264321.0,Educação Presencial,4304606.0,Canoas,RS,12.0,12.0,45.683,3.816,59.166,3.709,3.736,4,
2021,702.0,MATEMÁTICA ,Licenciatura,626.0,CENTRO UNIVERSITÁRIO CENECISTA DE OSÓRIO,UNICNEC,Centro Universitário,Privada sem fins lucrativos,1420078.0,Educação a Distância,4313508.0,Osório,RS,7.0,7.0,42.514,3.366,37.828,1.643,2.074,3,
2021,702.0,MATEMÁTICA ,Licenciatura,634.0,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,Universidade,Pública Federal,15000.0,Educação Presencial,4304663.0,Capão do Leão,RS,21.0,21.0,40.176,3.033,49.019,2.726,2.803,3,
2021,702.0,MATEMÁTICA ,Licenciatura,634.0,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,Universidade,Pública Federal,113907.0,Educação a Distância,4314407.0,Pelotas,RS,4.0,4.0,39.725,2.969,46.925,2.524,2.635,3,
2021,702.0,MATEMÁTICA ,Licenciatura,634.0,UNIVERSIDADE FEDERAL DE PELOTAS,UFPEL,Universidade,Pública Federal,122746.0,Educação Presencial,4314407.0,Pelotas,RS,17.0,13.0,37.415,2.64,45.076,2.345,2.419,3,
2021,702.0,MATEMÁTICA ,Licenciatura,657.0,FACULDADE DE FORMAÇÃO DE PROFESSORES DE SERRA TALHADA,FAFOPST,Faculdade,Pública Municipal,113030.0,Educação Presencial,2613909.0,Serra Talhada,PE,15.0,14.0,22.492,0.518,24.45,0.348,0.39,1,
2021,702.0,MATEMÁTICA ,Licenciatura,665.0,UNIVERSIDADE DE TAUBATÉ,UNITAU,Universidade,Pública Municipal,15352.0,Educação Presencial,3554102.0,Taubaté,SP,2.0,0.0,,,,,,SC,
2021,702.0,MATEMÁTICA ,Licenciatura,665.0,UNIVERSIDADE DE TAUBATÉ,UNITAU,Universidade,Pública Municipal,1152591.0,Educação a Distância,3554102.0,Taubaté,SP,20.0,10.0,48.48,4.214,45.72,2.407,2.859,3,
2021,702.0,MATEMÁTICA ,Licenciatura,665.0,UNIVERSIDADE DE TAUBATÉ,UNITAU,Universidade,Pública Municipal,1385337.0,Educação a Distância,3554102.0,Taubaté,SP,4.0,4.0,30.975,1.724,25.15,0.416,0.743,1,
2021,702.0,MATEMÁTICA ,Licenciatura,666.0,UNIVERSIDADE ESTADUAL DE FEIRA DE SANTANA,UEFS,Universidade,Pública Estadual,15413.0,Educação Presencial,2910800.0,Feira de Santana,BA,56.0,46.0,39.923,2.997,43.754,2.217,2.412,3,
2021,702.0,MATEMÁTICA ,Licenciatura,671.0,UNIVERSIDADE ANHANGUERA,UNIDERP,Universidade,Privada com fins lucrativos,1298841.0,Educação a Distância,5002704.0,Campo Grande,MS,97.0,72.0,34.365,2.207,36.681,1.532,1.701,2,
2021,702.0,MATEMÁTICA ,Licenciatura,674.0,CENTRO DE ENSINO SUPERIOR DO VALE SÃO FRANCISCO,CESVASF,Faculdade,Pública Municipal,15629.0,Educação Presencial,2601607.0,Belém do São Francisco,PE,3.0,3.0,21.233,0.339,24.1,0.314,0.32,1,
2021,702.0,MATEMÁTICA ,Licenciatura,685.0,FACULDADE DO BELO JARDIM,FBJ,Faculdade,Pública Municipal,15709.0,Educação Presencial,2601706.0,Belo Jardim,PE,28.0,26.0,31.438,1.79,35.165,1.385,1.487,2,
2021,702.0,MATEMÁTICA ,Licenciatura,686.0,FACULDADE DE CIÊNCIAS APLICADAS DE LIMOEIRO,FACAL,Faculdade,Pública Municipal,1258814.0,Educação Presencial,2608909.0,Limoeiro,PE,6.0,6.0,19.433,0.082,20.85,0.0,0.02,1,
2021,702.0,MATEMÁTICA ,Licenciatura,688.0,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,UESB,Universidade,Pública Estadual,20578.0,Educação Presencial,2933307.0,Vitória da Conquista,BA,21.0,21.0,33.204,2.041,55.471,3.351,3.024,4,
2021,702.0,MATEMÁTICA ,Licenciatura,688.0,UNIVERSIDADE ESTADUAL DO SUDOESTE DA BAHIA,UESB,Universidade,Pública Estadual,38678.0,Educação Presencial,2918001.0,Jequié,BA,24.0,24.0,32.07,1.88,47.458,2.575,2.402,3,
2021,702.0,MATEMÁTICA ,Licenciatura,693.0,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,UNIRIO,Universidade,Pública Federal,108734.0,Educação a Distância,3304557.0,Rio de Janeiro,RJ,71.0,52.0,38.055,2.731,48.126,2.64,2.663,3,
2021,702.0,MATEMÁTICA ,Licenciatura,693.0,UNIVERSIDADE FEDERAL DO ESTADO DO RIO DE JANEIRO,UNIRIO,Universidade,Pública Federal,1101770.0,Educação Presencial,3304557.0,Rio de Janeiro,RJ,28.0,25.0,52.54,4.792,64.752,4.249,4.385,5,
2021,702.0,MATEMÁTICA ,Licenciatura,694.0,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,Universidade,Pública Federal,15833.0,Educação Presencial,5002704.0,Campo Grande,MS,30.0,26.0,36.93,2.571,51.492,2.966,2.867,3,
2021,702.0,MATEMÁTICA ,Licenciatura,694.0,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,Universidade,Pública Federal,15862.0,Educação Presencial,5003207.0,Corumbá,MS,20.0,20.0,30.355,1.636,39.6,1.815,1.77,2,
2021,702.0,MATEMÁTICA ,Licenciatura,694.0,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,Universidade,Pública Federal,15865.0,Educação Presencial,5008305.0,Três Lagoas,MS,22.0,21.0,34.657,2.248,49.295,2.753,2.627,3,
2021,702.0,MATEMÁTICA ,Licenciatura,694.0,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,Universidade,Pública Federal,18382.0,Educação Presencial,5001102.0,Aquidauana,MS,34.0,31.0,33.761,2.121,40.935,1.944,1.988,3,
2021,702.0,MATEMÁTICA ,Licenciatura,694.0,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,Universidade,Pública Federal,52139.0,Educação Presencial,5006309.0,Paranaíba,MS,19.0,18.0,28.383,1.356,33.577,1.232,1.263,2,
2021,702.0,MATEMÁTICA ,Licenciatura,694.0,UNIVERSIDADE FEDERAL DE MATO GROSSO DO SUL,UFMS,Universidade,Pública Federal,121792.0,Educação Presencial,5006606.0,Ponta Porã,MS,23.0,22.0,31.972,1.866,38.65,1.723,1.759,2,
2021,702.0,MATEMÁTICA ,Licenciatura,699.0,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,UNIR,Universidade,Pública Federal,16009.0,Educação Presencial,1100205.0,Porto Velho,RO,40.0,34.0,29.317,1.488,35.37,1.405,1.426,2,
2021,702.0,MATEMÁTICA ,Licenciatura,699.0,FUNDAÇÃO UNIVERSIDADE FEDERAL DE RONDÔNIA,UNIR,Universidade,Pública Federal,16010.0,Educação Presencial,1100122.0,Ji-Paraná,RO,12.0,5.0,29.86,1.566,49.38,2.761,2.462,3,
2021,702.0,MATEMÁTICA ,Licenciatura,702.0,FACULDADE  DE CIÊNCIAS E TECNOLOGIA PROFESSOR DIRSON MACIEL DE BARROS,FADIMAB,Faculdade,Pública Municipal,104400.0,Educação Presencial,2606200.0,Goiana,PE,12.0,12.0,23.633,0.68,29.283,0.816,0.782,1,
2021,702.0,MATEMÁTICA ,Licenciatura,719.0,Universidade do Estado de Mato Grosso Carlos Alberto Reyes Maldonado - UNEMAT,UNEMAT,Universidade,Pública Estadual,16268.0,Educação Presencial,5102504.0,Cáceres,MT,51.0,35.0,31.488,1.797,35.111,1.38,1.484,2,
2021,702.0,MATEMÁTICA ,Licenciatura,719.0,Universidade do Estado de Mato Grosso Carlos Alberto Reyes Maldonado - UNEMAT,UNEMAT,Universidade,Pública Estadual,16272.0,Educação Presencial,5107909.0,Sinop,MT,9.0,7.0,35.085,2.309,36.1,1.476,1.684,2,
2021,702.0,MATEMÁTICA ,Licenciatura,719.0,Universidade do Estado de Mato Grosso Carlos Alberto Reyes Maldonado - UNEMAT,UNEMAT,Universidade,Pública Estadual,43037.0,Educação Presencial,5101704.0,Barra do Bugres,MT,27.0,22.0,23.213,0.62,35.618,1.429,1.227,2,
2021,702.0,MATEMÁTICA ,Licenciatura,719.0,Universidade do Estado de Mato Grosso Carlos Alberto Reyes Maldonado - UNEMAT,UNEMAT,Universidade,Pública Estadual,1472818.0,Educação a Distância,5102504.0,Cáceres,MT,8.0,7.0,30.071,1.596,27.442,0.638,0.877,1,
2021,702.0,MATEMÁTICA ,Licenciatura,730.0,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,UEPG,Universidade,Pública Estadual,16403.0,Educação Presencial,4119905.0,Ponta Grossa,PR,23.0,19.0,40.426,3.069,50.852,2.904,2.945,4,
2021,702.0,MATEMÁTICA ,Licenciatura,730.0,UNIVERSIDADE ESTADUAL DE PONTA GROSSA,UEPG,Universidade,Pública Estadual,120767.0,Educação a Distância,4119905.0,Ponta Grossa,PR,11.0,9.0,37.522,2.656,41.3,1.979,2.148,3,
2021,702.0,MATEMÁTICA ,Licenciatura,746.0,UNIVERSIDADE REGIONAL DO CARIRI,URCA,Universidade,Pública Estadual,1155366.0,Educação Presencial,2307304.0,Juazeiro do Norte,CE,43.0,38.0,29.705,1.544,43.034,2.147,1.996,3,
2021,702.0,MATEMÁTICA ,Licenciatura,746.0,UNIVERSIDADE REGIONAL DO CARIRI,URCA,Universidade,Pública Estadual,1327524.0,Educação Presencial,2302701.0,Campos Sales,CE,30.0,30.0,24.646,0.824,32.48,1.125,1.05,2,
2021,702.0,MATEMÁTICA ,Licenciatura,752.0,FACULDADE DE PARÁ DE MINAS,FAPAM,Faculdade,Privada sem fins lucrativos,54762.0,Educação Presencial,3147105.0,Pará de Minas,MG,12.0,12.0,44.2,3.605,50.241,2.845,3.035,4,
2021,702.0,MATEMÁTICA ,Licenciatura,753.0,FACULDADE DE CIÊNCIAS HUMANAS DO SERTÃO CENTRAL,FACHUSC,Faculdade,Pública Municipal,111982.0,Educação Presencial,2612208.0,Salgueiro,PE,17.0,16.0,27.543,1.236,28.55,0.745,0.868,1,
2021,702.0,MATEMÁTICA ,Licenciatura,756.0,UNIVERSIDADE ESTADUAL DO PIAUÍ,UESPI,Universidade,Pública Estadual,20392.0,Educação Presencial,2211001.0,Teresina,PI,26.0,24.0,32.979,2.009,42.933,2.137,2.105,3,
2021,702.0,MATEMÁTICA ,Licenciatura,756.0,UNIVERSIDADE ESTADUAL DO PIAUÍ,UESPI,Universidade,Pública Estadual,71037.0,Educação Presencial,2211001.0,Teresina,PI,9.0,7.0,37.685,2.679,37.714,1.632,1.894,2,
2021,702.0,MATEMÁTICA ,Licenciatura,789.0,UNIVERSIDADE FEDERAL DE RORAIMA,UFRR,Universidade,Pública Federal,118564.0,Educação Presencial,1400100.0,Boa Vista,RR,14.0,12.0,33.416,2.072,40.9,1.94,1.973,3,
2021,702.0,MATEMÁTICA ,Licenciatura,789.0,UNIVERSIDADE FEDERAL DE RORAIMA,UFRR,Universidade,Pública Federal,1185309.0,Educação a Distância,1400100.0,Boa Vista,RR,36.0,30.0,25.763,0.983,24.816,0.383,0.533,1,
2021,702.0,MATEMÁTICA ,Licenciatura,830.0,UNIVERSIDADE FEDERAL DO AMAPÁ,UNIFAP,Universidade,Pública Federal,17196.0,Educação Presencial,1600303.0,Macapá,AP,24.0,16.0,33.712,2.114,35.362,1.404,1.582,2,
2021,702.0,MATEMÁTICA ,Licenciatura,830.0,UNIVERSIDADE FEDERAL DO AMAPÁ,UNIFAP,Universidade,Pública Federal,1278673.0,Educação a Distância,1600303.0,Macapá,AP,8.0,8.0,28.8,1.415,32.5,1.127,1.199,2,
2021,702.0,MATEMÁTICA ,Licenciatura,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,100724.0,Educação a Distância,3548500.0,Santos,SP,11.0,6.0,29.766,1.552,39.95,1.848,1.774,2,
2021,702.0,MATEMÁTICA ,Licenciatura,953.0,UNIVERSIDADE METROPOLITANA DE SANTOS,UNIMES,Universidade,Privada sem fins lucrativos,108012.0,Educação Presencial,3548500.0,Santos,SP,8.0,6.0,44.4,3.634,47.25,2.555,2.825,3,
